epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.14563764615633204,0.96699333,0.017916743267973972,0.9963857
1,0.015493915287723897,0.99589264,0.015798747493446622,0.99639064
2,0.014303260946814582,0.99606264,0.01572747869005671,0.9964252
3,0.014054550472340565,0.9961511,0.015715140564724644,0.99642277
4,0.013811330766558135,0.9962485,0.015575889746041969,0.9964709
5,0.013689183112425857,0.9962835,0.015662446622324886,0.9963202
6,0.013540868111383154,0.9962925,0.015735977996157675,0.9964882
7,0.013422737083890968,0.9963216,0.015595289020953836,0.9964549
8,0.013355311790402833,0.99632055,0.015538544210743377,0.99646723
9,0.013277634108759461,0.99634755,0.015550797016199977,0.9964252
10,0.013206771666122878,0.99637717,0.01570363949653619,0.9964709
11,0.013147418060826416,0.9963756,0.0160538755011254,0.99649686
