training_time,cloud_cover
4.596389377117157,10
3.2244064052899684,20
3.410846304893494,30
3.0723824421564734,40
2.7953719218571984,50
2.0893051266670226,60
1.5929882526397705,70
1.123445785045624,80
0.6727088928222656,90
