lr,losses
0.10000000149011612,1.0094720125198364
0.10513513535261154,1.010425329208374
0.11027026921510696,1.0098267793655396
0.11540540307760239,1.000205636024475
0.12054053694009781,1.0165945291519165
0.12567567825317383,1.0040028095245361
0.13081081211566925,1.0077495574951172
0.13594594597816467,1.0079301595687866
0.1410810798406601,0.9981445670127869
0.14621621370315552,0.9965080618858337
0.15135134756565094,0.9945188760757446
0.15648648142814636,0.9911479949951172
0.16162161529064178,0.9880416393280029
0.1667567491531372,0.9881265163421631
0.17189188301563263,0.987440824508667
0.17702701687812805,0.9798302054405212
0.18216215074062347,0.9789143800735474
0.1872972846031189,0.965356707572937
0.19243241846561432,0.9663053750991821
0.19756755232810974,0.9745709896087646
0.20270268619060516,0.9608570337295532
0.20783782005310059,0.9622302055358887
0.212972953915596,0.956352949142456
0.21810808777809143,0.9588017463684082
0.22324322164058685,0.946711540222168
0.22837835550308228,0.9425866603851318
0.2335134893655777,0.9460444450378418
0.23864862322807312,0.9488865733146667
0.24378375709056854,0.935645341873169
0.24891889095306396,0.937456488609314
0.2540540397167206,0.9379705190658569
0.2591891884803772,0.9269950985908508
0.2643243372440338,0.9222684502601624
0.26945948600769043,0.9194992184638977
0.27459463477134705,0.9218156933784485
0.27972978353500366,0.9040303230285645
0.2848649322986603,0.9081531763076782
0.2900000810623169,0.8964556455612183
0.2951352298259735,0.8973439335823059
0.3002703785896301,0.8952232599258423
0.30540552735328674,0.8864858150482178
0.31054067611694336,0.8868739008903503
0.3156758248806,0.8788022398948669
0.3208109736442566,0.876178503036499
0.3259461224079132,0.8761518001556396
0.3310812711715698,0.8691059947013855
0.33621641993522644,0.8627805709838867
0.34135156869888306,0.855904221534729
0.3464867174625397,0.8560929298400879
0.3516218662261963,0.8523823022842407
0.3567570149898529,0.8478308916091919
0.3618921637535095,0.839624285697937
0.36702731251716614,0.8381097912788391
0.37216246128082275,0.8282147645950317
0.37729761004447937,0.827153742313385
0.382432758808136,0.8202788233757019
0.3875679075717926,0.822819709777832
0.3927030563354492,0.8138903379440308
0.39783820509910583,0.8086979985237122
0.40297335386276245,0.7979568243026733
0.40810850262641907,0.7976981401443481
0.4132436513900757,0.8000167012214661
0.4183788001537323,0.7923276424407959
0.4235139489173889,0.7798606157302856
0.42864909768104553,0.7795664072036743
0.43378424644470215,0.7720274329185486
