cloud_cover,lr_min,lr_max,lr_avg
10.0,1.386879563331604,1.8854612112045288,1.386879563331604
30.0,1.4239821434020996,1.8968311548233032,1.4239821434020996
50.0,1.4144634008407593,1.880500078201294,1.4144634008407593
70.0,1.436264991760254,1.8747271299362183,1.436264991760254
90.0,1.4370367527008057,1.7185180187225342,1.4370367527008057
