epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
<<<<<<< HEAD
0,0.4751104931252182,0.83140147,0.3510476113239222,0.93915415
1,0.18581838350479893,0.93191135,0.20630104265893554,0.91511095
2,0.128999734555605,0.9388658,0.17175340872256384,0.92596364
3,0.11292097090996157,0.94017833,0.16501509805286574,0.9255585
4,0.1075558091927504,0.9411181,0.1443387600668607,0.94580704
5,0.10593760262250669,0.9414271,0.15023538415676704,0.94104224
6,0.10524758296196524,0.9416756,0.14941786985950564,0.9412504
7,0.10476225158779869,0.94235736,0.1421436193945663,0.94701123
8,0.10442139981149029,0.942429,0.13690152561387722,0.9479887
9,0.10460491060796968,0.94198143,0.1483648873310409,0.9433354
10,0.10414213031956576,0.94272846,0.13746209207185417,0.94813365
11,0.10419625858898324,0.9425055,0.13991196866153274,0.94656897
12,0.10404310461753354,0.9424927,0.1386022738915208,0.948379
13,0.10396535286081672,0.9426345,0.14150440230792144,0.9470187
14,0.10399562147696727,0.9425007,0.1472073938498412,0.9426813
15,0.10391253779432798,0.94255966,0.14637737673370924,0.9434506
16,0.1037130595637703,0.94272846,0.14710243104749043,0.94391894
17,0.10376928500956534,0.94271576,0.14150011607887159,0.9480036
18,0.10364122548660466,0.94284,0.13687037540420563,0.9486726
=======
0,0.49530422587487505,0.82303256,0.33987280376473694,0.84147966
1,0.17034522547101627,0.9325214,0.23938963423579623,0.8416841
2,0.1254668083867186,0.9391079,0.2060176728473758,0.84437495
3,0.11253028040548956,0.9397339,0.16700925450328838,0.9219608
4,0.10757661296487987,0.9409301,0.14931318852068098,0.9443984
5,0.10613299699507588,0.94105756,0.14052373233888543,0.94832695
6,0.10528408858283253,0.94186515,0.1375547511670143,0.9483232
7,0.10503826647745876,0.9417775,0.14063164216887966,0.9477137
8,0.1051174803365776,0.9415816,0.1344084399108631,0.9483938
9,0.10441602908473839,0.9424768,0.13979122500516894,0.9485202
10,0.10434185122540238,0.9426393,0.135224042966032,0.94840497
11,0.10434414103237395,0.9423271,0.13920359630098939,0.9484384
12,0.10426938762357595,0.942265,0.14019365404741335,0.947788
13,0.10423357203605425,0.9424593,0.13497641441659072,0.9487321
14,0.1037841610351447,0.9432446,0.13972600448486838,0.9482563
15,0.10377616499187886,0.9431267,0.14502628546367816,0.94490016
16,0.1039527909311285,0.94254214,0.14160141886189082,0.94681054
17,0.10401070336995247,0.94248796,0.14060178533115425,0.9475167
18,0.10372551847856218,0.9427556,0.13883414157428467,0.94841987
>>>>>>> 5b92917968e61daf1b0f56b84625eff535b533fe
