epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.48727748570652657,0.816079,0.2735504310653941,0.9243417
1,0.26137539779234914,0.91667646,0.21083976821930697,0.94840235
2,0.2292953753985603,0.9181663,0.1926980345904072,0.9431054
3,0.20849252412628103,0.9184324,0.18466071859487979,0.95061934
4,0.19389761132492378,0.92303425,0.1735605504968494,0.9508894
5,0.18942574228154627,0.92593277,0.17384543382400683,0.95164365
6,0.18736524353947395,0.92685884,0.17618719927219395,0.9510648
7,0.18606887429080102,0.92717755,0.17386598402359765,0.9399132
8,0.18524239391789854,0.92725277,0.17304034905796498,0.9483041
9,0.18423130065014984,0.92757297,0.1788836102468845,0.937805
10,0.1834628144925901,0.92771727,0.17574701629851325,0.93556345
11,0.18279131499554122,0.92783153,0.17470736076169452,0.9446699
12,0.18224727752646838,0.9279443,0.17353667787343138,0.9454031
13,0.1818630745491169,0.92790973,0.18009722088306807,0.94089544
14,0.18164455836581161,0.9279308,0.17731279283698728,0.942474
