epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.09632708768891884,0.96311307,0.01950528950309244,0.9938636
1,0.008105138023885431,0.99694824,0.019138303433875826,0.9940258
2,0.00791918214822415,0.996977,0.019430472909524026,0.99401474
3,0.007870821621912837,0.99699235,0.019447997231713112,0.99411875
4,0.007824108137939722,0.99701315,0.019434296353587042,0.9939466
5,0.007793573442733082,0.9970081,0.019082454076190258,0.99411076
6,0.007775018111541581,0.99701744,0.019235277466694067,0.99411917
7,0.007766636165417467,0.99702924,0.019173494912052558,0.99400705
8,0.007747812167568027,0.9970166,0.019312112318224304,0.9941444
9,0.007727278756658514,0.99703056,0.01927038863891588,0.99418455
10,0.007722745351911903,0.9970297,0.018966787529904182,0.9942228
