epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.11651124913708832,0.9640275,0.03895440663290171,0.98966855
1,0.02853006929642332,0.99099094,0.03778940702103018,0.98957306
2,0.02780093865899729,0.9911139,0.036437551342860836,0.98969346
3,0.027365107819127762,0.99114037,0.03604095927814356,0.98975027
4,0.026848622992446957,0.99122864,0.035921944061641176,0.98986685
5,0.026492943065005044,0.9913427,0.0342298871739485,0.9898116
6,0.026232158134786205,0.9914137,0.034816747422638517,0.98988146
7,0.02603026527959074,0.9914802,0.03418399376237279,0.9898734
8,0.02590083142337605,0.9914205,0.0338934797702301,0.98988795
9,0.02572343798078654,0.99147606,0.03487628041065042,0.98932487
10,0.02552525361381193,0.99155396,0.03333681302739714,0.9898856
11,0.02536421985042571,0.9915857,0.03358609987317926,0.9897219
12,0.025199719726260075,0.99159455,0.031443075059679734,0.9899325
13,0.025088741173000608,0.99161464,0.03129258061927838,0.9900153
14,0.024971115091841332,0.9916136,0.033007751035107356,0.98974144
15,0.02489670034242532,0.99163467,0.03112841402773402,0.9899681
16,0.024899106776472925,0.99159783,0.030968666194687956,0.9900452
17,0.024833726241425585,0.99161875,0.03179793599946258,0.9898028
18,0.024787220391987035,0.9916301,0.03048401466703955,0.9899106
19,0.024727357619912342,0.9916182,0.03131156015841853,0.9900053
20,0.024667339619867487,0.9916082,0.031034107457733457,0.9897867
21,0.024582558859601925,0.99162894,0.030389686194925956,0.9899528
22,0.02453163368047991,0.99164045,0.0358786724970772,0.9848973
23,0.02445976226238201,0.9916419,0.033407212335393933,0.98937744
24,0.0244167626016058,0.99164224,0.030311971351225934,0.99002796
25,0.02434625480199619,0.9916738,0.031440119402975114,0.98962945
26,0.024324732874627702,0.99163485,0.03066186726396438,0.9900947
27,0.024275465501783534,0.9916705,0.02999212770494896,0.99005944
28,0.024313019123622447,0.99164206,0.0303999377747429,0.99006134
29,0.024291367717762066,0.9916312,0.030266783658767022,0.9900429
30,0.02424918141460261,0.9916309,0.030988211874966354,0.990036
31,0.0242345558831899,0.99164456,0.031321032843506014,0.9900579
