training_time,cloud_cover
1.9288896799087525,10
1.7168763319651286,20
1.4872149308522542,30
1.2908822178840638,40
1.0655579209327697,50
0.9044309655825296,60
0.6805335084597269,70
0.455904213587443,80
0.2467975576718648,90
