cloud_cover,lr_min,lr_max,lr_avg
10.0,0.4931993782520294,1.2603496313095093,0.4931993782520294
20.0,0.5104754567146301,1.1572823524475098,0.5104754567146301
30.0,0.5607143640518188,1.1714295148849487,0.5607143640518188
40.0,0.5320087671279907,1.4463573694229126,0.5320087671279907
50.0,0.729974091053009,1.7681751251220703,0.729974091053009
60.0,0.5055620670318604,1.0217370986938477,0.5055620670318604
70.0,0.4711507558822632,0.8373888731002808,0.4711507558822632
80.0,0.5104780197143555,1.1765896081924438,0.5104780197143555
90.0,0.5104780197143555,1.2503288984298706,0.5104780197143555
