cloud_cover,lr_min,lr_max,lr_avg
10.0,0.553034245967865,1.028037667274475,0.553034245967865
20.0,0.5540103316307068,1.029784917831421,0.5540103316307068
30.0,0.635260283946991,1.1705200672149658,0.635260283946991
40.0,0.4808194935321808,0.6896562576293945,0.4808194935321808
50.0,0.5954434275627136,1.3650636672973633,0.5954434275627136
60.0,0.45331546664237976,0.8758106231689453,0.45331546664237976
70.0,0.5521447658538818,0.9944057464599609,0.5521447658538818
80.0,0.49037644267082214,0.8931057453155518,0.49037644267082214
90.0,0.39648863673210144,0.6163837909698486,0.39648863673210144
