epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.16511674913880117,0.9565197,0.021003724466953165,0.9962364
1,0.016338272442703958,0.9960502,0.016723442659754742,0.9961387
2,0.014856065874862288,0.99606556,0.016487255197056377,0.9961028
3,0.014717566058273592,0.99606746,0.01636513994839015,0.9961405
4,0.014499691866837227,0.99609554,0.01612088007301162,0.9961109
5,0.014318149684735187,0.9961243,0.016112792561526954,0.99616826
6,0.014186366981242367,0.99614507,0.015976696369821727,0.9961512
7,0.014076972550107246,0.9961639,0.016152667656800037,0.99622566
8,0.013977327459631025,0.9961981,0.016356575172695998,0.99621844
9,0.013832289205012557,0.9962212,0.016087774232162042,0.9962095
10,0.013795349833920967,0.99622923,0.01625628764144642,0.99621487
11,0.01368344462178455,0.9962688,0.016200430762814626,0.9962131
