training_time,cloud_cover
1.6316077788670855,10
1.4189458250999452,20
1.2718227903048198,30
1.0702592213948567,40
0.9446516633033752,50
0.7535964091618855,60
0.5900171717007955,70
0.40264497995376586,80
0.2228323658307393,90
