epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.14487518936541474,0.9636049,0.2665195373413306,0.8949524
1,0.034677863371226345,0.9907998,0.23392011323598558,0.89472747
2,0.0337111016387977,0.99093986,0.2293523430356578,0.8947761
3,0.033323782149495,0.9909805,0.2261172649926169,0.8944973
4,0.03291675966582776,0.9910144,0.22921750965788493,0.89426357
5,0.032652193036086935,0.9910458,0.2317182036112714,0.8941786
6,0.03248218830398964,0.99108696,0.2257778259367108,0.894837
7,0.032341096284272855,0.991095,0.22822610200480453,0.8944762
8,0.032299029774233615,0.9910769,0.22520465640533938,0.8946689
9,0.03217429691331959,0.9910864,0.23044607280315288,0.8952728
10,0.03208970198848674,0.9911173,0.2261309855765538,0.8946906
11,0.03199878977153004,0.99110025,0.2217709237454132,0.89524525
12,0.03191562073772485,0.9911256,0.22845550265625086,0.8942729
13,0.031862955767601106,0.99112207,0.22996493220341924,0.89412063
14,0.031799337566922214,0.9911429,0.2341498693909686,0.8930944
15,0.031729156708493925,0.9911259,0.22761311926721825,0.89410245
16,0.03172981909756307,0.99112636,0.22355983235341112,0.89497644
17,0.03165857262055668,0.9911462,0.22443032941506755,0.89413583
18,0.03158387102079205,0.99114746,0.2294535572789593,0.8936052
19,0.031543067097146535,0.9911472,0.23271156975898571,0.8934119
20,0.03145040374054651,0.99117005,0.23620156832365383,0.8924735
21,0.03143876953018261,0.9911497,0.2305162821537217,0.8935794
