epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0709621227368289,0.9785975,0.0206934709310777,0.9937964
1,0.008304810169413293,0.99690163,0.021683504106252423,0.99386966
2,0.008200847317374617,0.99692076,0.021357087806621235,0.99386775
3,0.008139825651874577,0.9969505,0.019890939789052316,0.99379116
4,0.008091917380968799,0.9969558,0.021666504022458594,0.9935297
5,0.008059487956538647,0.99697536,0.022144294010717738,0.9929739
6,0.008032833378532429,0.9969633,0.021064204655625206,0.9938473
7,0.008012119493667926,0.9969933,0.022142933735996625,0.99341035
8,0.008011621843965566,0.99696374,0.02010768247999651,0.9938739
9,0.007997187474698469,0.9969819,0.022779927580148372,0.99244237
10,0.00797912647615663,0.99696887,0.02156307547785432,0.99382305
