epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.12310776327321056,0.9615279,0.018020031961483274,0.99541044
1,0.01814858533524878,0.9944765,0.0176145023954049,0.99548453
2,0.017542726961674533,0.9946769,0.017524820788704633,0.9954652
3,0.01730733541370667,0.99472946,0.017332501212138328,0.9954944
4,0.01713152728980731,0.99475926,0.017252521562446235,0.9954858
5,0.01701570023137032,0.99477583,0.017251960564648252,0.9954652
6,0.01693229241926962,0.99479103,0.01725194823718353,0.99546397
7,0.016850117296072116,0.9947928,0.017113212487555086,0.995492
8,0.016810444140061286,0.99479985,0.017086129438988726,0.9954862
9,0.016719770439782015,0.99479383,0.01703584735861204,0.9954998
10,0.0166507003302042,0.99480337,0.01685399171173019,0.9954763
11,0.016567757901042108,0.9948041,0.016843253694700435,0.9954475
12,0.01647793519853486,0.99479985,0.016767647725053444,0.9954619
13,0.01640119413571876,0.9948046,0.016569806082884487,0.9954804
14,0.016314355466958898,0.9948131,0.016702898150946735,0.9954434
15,0.016243972758834917,0.99481046,0.016347838044522542,0.9954668
16,0.016209975383045933,0.994812,0.016161131203791874,0.99546933
17,0.016154439358697707,0.9948069,0.016124416506541943,0.99547136
18,0.016111942617584706,0.99481076,0.016301380273710368,0.9954644
19,0.016059061570382647,0.99482363,0.016189167997111845,0.9954438
20,0.01602285960365506,0.9948191,0.01610414109588346,0.99543554
