training_time,cloud_cover
1.3069729407628377,10
0.8593152046203614,20
0.7718941291173299,30
0.6450767914454142,40
0.5462260365486145,50
0.4365801334381104,60
0.33763556083043417,70
0.2207623283068339,80
0.13520726362864174,90
