epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.12386549466607802,0.9702097,0.03835258985156608,0.9892589
1,0.057367919932586914,0.98084193,0.04172429348923727,0.98967093
2,0.056624908863205765,0.9809456,0.03921881244391543,0.98967797
3,0.05632664532614626,0.9810101,0.04174297573470774,0.9890847
4,0.056047462440784755,0.98104256,0.040630000258494336,0.9890058
5,0.055840325686871486,0.98109317,0.04123042151724669,0.98973346
6,0.05573862947103193,0.9810984,0.04076508470494558,0.98974276
7,0.05562917564006644,0.98111135,0.042387987079708374,0.9894789
8,0.05558623089541096,0.98109955,0.038573110927748185,0.98981607
9,0.055478238595090254,0.9811283,0.03623559376506521,0.98988825
10,0.055345408154281496,0.9811203,0.04057211282930482,0.98977476
11,0.05525705470131469,0.98113173,0.03939364181768349,0.9895998
12,0.055140187332252705,0.9811286,0.037649002139438864,0.9896791
13,0.05505802088265089,0.9811265,0.037143826309967806,0.9898086
14,0.05496609105383585,0.98115265,0.03727438684724444,0.9898239
15,0.05487611577148945,0.98116255,0.03831231464447828,0.98976696
16,0.05479805295038934,0.9811525,0.03836945979145742,0.98974687
17,0.054622191025036515,0.9811608,0.03688999914905935,0.9896006
18,0.05439710618564956,0.98115,0.036695712308907405,0.9897182
19,0.054186636922440364,0.9811579,0.03658431656969574,0.9897922
