epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.1886114292062944,0.94590545,0.08869981523211594,0.97199017
1,0.10052698333293439,0.96628547,0.11197499223975094,0.9367688
2,0.09947856514033154,0.9663314,0.13086300332645032,0.93677455
3,0.0990233702762638,0.96632457,0.1424001610144836,0.9370034
4,0.09866816219744427,0.9663525,0.14471231515341512,0.9370041
5,0.09846493186506255,0.9663559,0.1349889373983235,0.93703157
6,0.0983469904113828,0.9663662,0.1286140838121025,0.9371054
7,0.09827237253904215,0.96638507,0.12754643066692412,0.93711776
8,0.0982616030828549,0.9663615,0.11905806768267164,0.9371836
9,0.09821191839388764,0.9663733,0.11559711554156717,0.9371996
10,0.09814175169503933,0.966387,0.11533896647669904,0.9372054
