training_time,cloud_cover
2.045835014184316,10
1.7826269308725993,20
1.2388631701469421,30
1.075554076830546,40
0.9537845492362976,50
0.8003628611564636,60
0.6218861579895021,70
0.4161667625109355,80
0.22220219373703004,90
