training_time,cloud_cover
1.7925400535265603,10
1.5345020214716594,20
1.3223226308822629,30
1.0892371773719791,40
0.8580848813056946,50
0.8389945944150289,60
0.6248597383499146,70
0.3737078587214152,80
0.2026426593462626,90
