training_time,cloud_cover
1.9526029745737712,10
1.5170421679814656,20
1.2382356762886046,30
1.378188967704773,40
0.8887386639912923,50
0.8270601987838745,60
0.7042009989420573,70
0.4949883182843526,80
0.2516630013783773,90
