cloud_cover,training_time
30.0,0.7728996992111206
40.0,0.8511768778165182
50.0,0.6874878923098247
60.0,1.0545681953430175
70.0,1.0574773669242858
80.0,1.0600982904434204
90.0,1.2520037531852721
