epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.26446605407378976,0.9039523,0.12103522660735848,0.9666964
1,0.20965304067522234,0.9258188,0.11234179139854639,0.9669508
2,0.2081929615444972,0.926262,0.11139278688681703,0.9666414
3,0.2077353340824408,0.92602205,0.11167041642738164,0.9661331
4,0.20685579277416258,0.9263704,0.11214474510481653,0.96673626
5,0.20625295927983264,0.9266772,0.1097296729497936,0.9666176
6,0.20580291033334389,0.9269122,0.1096151402248881,0.9672523
7,0.20555977586625435,0.92700076,0.10910444425610866,0.96726936
8,0.20579305717853413,0.9267244,0.11003188976269189,0.967372
9,0.20555612511421006,0.9267834,0.10992351691617466,0.967371
10,0.20535202661566077,0.9269568,0.10983806978681274,0.966745
11,0.20515403617674283,0.92695886,0.10911084492210758,0.96740896
12,0.2049497788026471,0.92703557,0.10820909579247218,0.96744496
13,0.20479995843514912,0.9270896,0.10826247405252615,0.96751255
14,0.2046830604214541,0.9271167,0.1090205380097353,0.96716183
15,0.2045651128778353,0.92710894,0.10868833680628256,0.9669834
16,0.20492220684763574,0.92689717,0.10859505941752848,0.9661973
17,0.20478987984788655,0.9269276,0.10873537404984564,0.9673399
18,0.20466293036667915,0.92693824,0.10928714402528482,0.9674902
19,0.2045449613434723,0.9270231,0.10696468029396196,0.96739584
20,0.20446142508808424,0.92703456,0.10757376693337481,0.9672557
21,0.2043576363385339,0.92705667,0.10856955938863068,0.9660193
22,0.20429391940733457,0.92703474,0.10763650925658702,0.96751696
23,0.20416915812859113,0.92711335,0.1081398167899424,0.9673968
24,0.20408745192097927,0.9271221,0.1086351479885531,0.96694785
25,0.20404291929651192,0.92712563,0.10856414746299062,0.967262
26,0.20399425317294287,0.9271913,0.10801324574648039,0.9675072
27,0.2039449620196183,0.9271909,0.1090649521216622,0.9671429
28,0.20435105188682476,0.9270187,0.10965765088964217,0.9663194
29,0.2043103403597369,0.92707497,0.11086062668335821,0.96572745
