epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.49828581562734653,0.78659904,0.4414516061217557,0.8614168
1,0.15542616635450238,0.96902424,0.4328637666599035,0.8602613
2,0.11515253210264863,0.9692161,0.4598965056344694,0.85840774
3,0.1094494455909954,0.9692244,0.4665987778616907,0.855283
4,0.10635495730380883,0.9692533,0.46490153947376994,0.85085845
5,0.10441110213869399,0.9692306,0.4638622051772813,0.8495489
6,0.10319024442319777,0.9692739,0.4782078566064804,0.8474882
7,0.10239241611212746,0.96928424,0.4525875249459974,0.8483837
8,0.10176995298414125,0.96932137,0.4910597054413718,0.84731007
9,0.10148878359612558,0.96930075,0.4652933933606609,0.85222095
10,0.10111559047813307,0.96932346,0.469638414231219,0.84742564
11,0.10089363755201379,0.9693296,0.4642965172048676,0.8489422
