cloud_cover,lr_min,lr_max,lr_avg
10.0,1.270803689956665,1.7056105136871338,1.270803689956665
30.0,1.306210994720459,1.7639378309249878,1.306210994720459
50.0,1.3134474754333496,1.7884483337402344,1.3134474754333496
70.0,1.3999987840652466,1.8799983263015747,1.3999987840652466
90.0,1.4599992036819458,1.879998803138733,1.4599992036819458
