cloud_cover,lr_min,lr_max,lr_avg
10.0,1.2626389265060425,1.6050776243209839,1.2626389265060425
30.0,1.3189305067062378,1.7101010084152222,1.3189305067062378
50.0,1.363503098487854,1.8575044870376587,1.363503098487854
70.0,1.4004086256027222,1.8909814357757568,1.4004086256027222
90.0,1.4670723676681519,1.8609744310379028,1.4670723676681519
