cloud_cover,lr_min,lr_max,lr_avg
10.0,1.2751582860946655,1.7953180074691772,1.2751582860946655
30.0,1.2859455347061157,1.813722014427185,1.2859455347061157
50.0,1.333023190498352,1.8508042097091675,1.333023190498352
70.0,1.413669228553772,1.8886677026748657,1.413669228553772
90.0,1.4540218114852905,1.8689632415771484,1.4540218114852905
