training_time,cloud_cover
1.6718252817789714,10
1.4847764372825625,20
1.2957746942838029,30
1.1330135782559712,40
1.0998995661735536,50
0.8458904067675272,60
0.6060500502586365,70
0.4421589334805807,80
0.293906569480896,90
