lr,losses
0.10000000149011612,0.9335820078849792
0.10432802140712738,0.9234780073165894
0.10865604132413864,0.9432620406150818
0.1129840612411499,0.9377024173736572
0.11731208115816116,0.9134898781776428
0.12164010107517242,0.9382191896438599
0.1259681135416031,0.9312044382095337
0.13029612600803375,0.9337994456291199
0.13462413847446442,0.9080275297164917
0.13895215094089508,0.9245592355728149
0.14328016340732574,0.9285033345222473
0.1476081758737564,0.8974630832672119
0.15193618834018707,0.8971717357635498
0.15626420080661774,0.9050418138504028
0.1605922132730484,0.8938126564025879
0.16492022573947906,0.8834625482559204
0.16924823820590973,0.8932456374168396
0.1735762506723404,0.898661732673645
0.17790426313877106,0.8862912058830261
0.18223227560520172,0.8938131928443909
0.18656028807163239,0.89787757396698
0.19088830053806305,0.8812158703804016
0.1952163130044937,0.8851068615913391
0.19954432547092438,0.8744982481002808
0.20387233793735504,0.8662090301513672
0.2082003504037857,0.8661867380142212
0.21252836287021637,0.8564505577087402
0.21685637533664703,0.8505496978759766
0.2211843878030777,0.8411386609077454
0.22551240026950836,0.8421029448509216
0.22984041273593903,0.8385756015777588
0.2341684252023697,0.8482987880706787
0.23849643766880035,0.8297684192657471
0.24282445013523102,0.838233232498169
0.24715246260166168,0.8308531045913696
0.25148048996925354,0.813621997833252
0.2558085024356842,0.8320833444595337
0.26013651490211487,0.8272072076797485
0.26446452736854553,0.8106087446212769
0.2687925398349762,0.8187105059623718
0.27312055230140686,0.8040255904197693
0.2774485647678375,0.802600622177124
0.2817765772342682,0.8050021529197693
0.28610458970069885,0.7984402775764465
0.2904326021671295,0.8070963621139526
0.2947606146335602,0.7893754243850708
0.29908862709999084,0.7893562912940979
0.3034166395664215,0.7662739753723145
0.3077446520328522,0.7735961079597473
0.31207266449928284,0.7853606343269348
0.3164006769657135,0.7764160633087158
0.32072868943214417,0.7754958868026733
0.32505670189857483,0.7632938623428345
0.3293847143650055,0.7593364119529724
0.33371272683143616,0.7610131502151489
0.3380407392978668,0.7604954242706299
0.3423687517642975,0.7460603713989258
0.34669676423072815,0.7282454967498779
0.3510247766971588,0.7263475656509399
0.3553527891635895,0.7278451919555664
0.35968080163002014,0.7305926084518433
0.3640088140964508,0.7280884981155396
0.36833682656288147,0.720863401889801
0.37266483902931213,0.7056733965873718
0.3769928514957428,0.7122277021408081
0.38132086396217346,0.7133258581161499
0.3856488764286041,0.694661021232605
0.3899768888950348,0.6993635892868042
0.39430490136146545,0.696508526802063
0.3986329138278961,0.6988200545310974
0.4029609262943268,0.6980936527252197
0.40728893876075745,0.6844127178192139
0.4116169512271881,0.6722745895385742
0.4159449636936188,0.6830962896347046
0.42027297616004944,0.6633829474449158
0.4246009886264801,0.6651177406311035
0.42892900109291077,0.6574164628982544
0.43325701355934143,0.6620557308197021
0.4375850260257721,0.6529302597045898
0.44191303849220276,0.6485680341720581
0.4462410509586334,0.6538876295089722
0.4505690634250641,0.6461151838302612
0.45489707589149475,0.6432431936264038
0.4592250883579254,0.6448948979377747
0.4635531008243561,0.6369823217391968
0.46788111329078674,0.629734992980957
0.4722091257572174,0.6299262642860413
0.47653713822364807,0.6169594526290894
0.48086515069007874,0.6173365712165833
0.4851931631565094,0.6165143251419067
0.48952117562294006,0.608954668045044
0.4938491880893707,0.6008366346359253
0.4981772005558014,0.598066508769989
0.5025052428245544,0.5960252285003662
0.5068332552909851,0.5929279327392578
0.5111612677574158,0.5983492732048035
0.5154892802238464,0.5754320025444031
0.5198172926902771,0.5921427011489868
0.5241453051567078,0.5895178914070129
0.5284733176231384,0.5779075622558594
0.5328013300895691,0.5772109031677246
0.5371293425559998,0.5680016279220581
0.5414573550224304,0.5624712705612183
0.5457853674888611,0.5576434135437012
0.5501133799552917,0.5567247867584229
0.5544413924217224,0.562105119228363
0.5587694048881531,0.5489994287490845
0.5630974173545837,0.546743631362915
0.5674254298210144,0.5423550605773926
0.5717534422874451,0.5412451028823853
0.5760814547538757,0.546953558921814
0.5804094672203064,0.5290846824645996
0.5847374796867371,0.5309814214706421
0.5890654921531677,0.5377776026725769
0.5933935046195984,0.5289043188095093
0.597721517086029,0.5247411727905273
0.6020495295524597,0.523377537727356
0.6063775420188904,0.5131288170814514
0.610705554485321,0.5122368931770325
0.6150335669517517,0.511228621006012
0.6193615794181824,0.5111708641052246
0.623689591884613,0.5102594494819641
0.6280176043510437,0.499652236700058
0.6323456168174744,0.4906967878341675
0.636673629283905,0.5001201629638672
0.6410016417503357,0.5000478029251099
0.6453296542167664,0.48457348346710205
0.649657666683197,0.4860425591468811
0.6539856791496277,0.4717874526977539
0.6583136916160583,0.4809994697570801
0.662641704082489,0.47375181317329407
0.6669697165489197,0.46728673577308655
0.6712977290153503,0.46243399381637573
0.675625741481781,0.46914005279541016
0.6799537539482117,0.4603580832481384
0.6842817664146423,0.454935759305954
0.688609778881073,0.4519350528717041
0.6929377913475037,0.44843611121177673
0.6972658038139343,0.44593989849090576
0.701593816280365,0.445648193359375
0.7059218287467957,0.4331360459327698
0.7102498412132263,0.43500208854675293
0.714577853679657,0.4289878010749817
0.7189058661460876,0.42807939648628235
0.7232338786125183,0.42669758200645447
0.727561891078949,0.42411667108535767
0.7318899035453796,0.4173642694950104
0.7362179160118103,0.41499820351600647
0.740545928478241,0.4095603823661804
0.7448739409446716,0.4067338705062866
0.7492019534111023,0.4028438329696655
0.753529965877533,0.3983687162399292
0.7578579783439636,0.3953813910484314
0.7621859908103943,0.39844465255737305
0.766514003276825,0.3905900716781616
0.7708420157432556,0.3832588195800781
0.7751700282096863,0.38224226236343384
0.7794980406761169,0.3797132670879364
0.7838260531425476,0.3802865743637085
0.7881540656089783,0.37259769439697266
0.7924820780754089,0.3679542541503906
0.7968100905418396,0.36331820487976074
0.8011381030082703,0.36658382415771484
0.8054661154747009,0.3561171293258667
0.8097941279411316,0.3608975410461426
0.8141221404075623,0.35502710938453674
0.8184501528739929,0.3506881892681122
0.8227781653404236,0.3473718762397766
0.8271061778068542,0.33981946110725403
0.8314341902732849,0.33896172046661377
0.8357622027397156,0.34015318751335144
0.8400902152061462,0.33024781942367554
0.8444182276725769,0.3284534215927124
0.8487462401390076,0.32331904768943787
0.8530742526054382,0.32741808891296387
0.8574022650718689,0.3210522532463074
0.8617302775382996,0.3153550624847412
0.8660582900047302,0.3125947415828705
0.8703863024711609,0.30925726890563965
0.8747143149375916,0.3041130304336548
0.8790423274040222,0.30568671226501465
0.8833703398704529,0.29557836055755615
