epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.22129582751844243,0.94520074,0.027627186974258235,0.9946206
1,0.02500360070745967,0.99319196,0.01928828752078684,0.994744
2,0.022785033069935543,0.9933414,0.01915451632030602,0.9947035
3,0.022275773781121336,0.9933958,0.018690368008230953,0.9947589
4,0.021949832691626422,0.9934132,0.018572773371232625,0.99482924
5,0.02176078198065676,0.99342215,0.018527247885990313,0.99479944
6,0.021626596897592477,0.9934377,0.018535328804091783,0.99476963
7,0.021537342212981044,0.99343824,0.018309763052494318,0.99492997
8,0.02147309267135521,0.99345356,0.018477736736791178,0.9948352
9,0.021404298766457854,0.99345356,0.01843378156446906,0.9948197
10,0.021317904616598365,0.9934605,0.018302054669948293,0.9949079
11,0.021249073161839337,0.9934633,0.018154574331430605,0.99488586
12,0.021182171829273164,0.99348575,0.018246832918711473,0.994899
13,0.021113153375742245,0.9935034,0.01832144487310595,0.9948644
14,0.021068864839816712,0.9935157,0.018209354716366043,0.9948608
15,0.021013701360718055,0.9935213,0.01819245027522152,0.9948543
16,0.02095865735520396,0.9935328,0.0181070184883887,0.99491626
17,0.020893762918830983,0.99353045,0.018170963812669354,0.99490017
18,0.02085798810927669,0.993534,0.018206881833969433,0.9948686
19,0.02079032348773817,0.9935527,0.018053757370281073,0.9948644
20,0.020761373604359527,0.9935463,0.01806238458441703,0.9948692
21,0.02072492527566189,0.99354374,0.017923452744638364,0.99488825
