training_time,cloud_cover
0.7018146832784017,10
0.6275865117708842,20
0.5603178938229879,30
0.47732225656509397,40
0.4155625065167745,50
0.3308751900990804,60
0.260595444838206,70
0.18417184750239046,80
0.11671300729115805,90
