cloud_cover,training_time
10.0,0.7925693909327189
20.0,0.9047716657320658
30.0,0.6918104648590088
40.0,0.5899198651313782
50.0,0.3890414754549662
60.0,0.4045025865236918
70.0,0.28602784872055054
80.0,0.29027616580327353
90.0,0.18352077007293702
