cloud_cover,training_time
10.0,1.4250526706377666
20.0,1.1421900868415833
30.0,1.18120410044988
40.0,1.4430744449297588
50.0,0.8397795518239339
60.0,1.6048016349474588
70.0,1.7059472958246866
80.0,1.5851378401120504
90.0,2.9052422761917116
