cloud_cover,training_time
10.0,2.038534720738729
20.0,1.7529056390126545
30.0,1.5262804786364237
40.0,2.208778162797292
50.0,1.3541591127713521
60.0,3.0125522216161094
70.0,3.2204443335533144
80.0,2.305676194032033
90.0,3.3247146089871724
