epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.10473002640458128,0.96642816,0.04816003085452478,0.9885167
1,0.01212041300357408,0.99675536,0.046036144116766084,0.98913664
2,0.01178846352138556,0.99678224,0.04572347964081803,0.9892443
3,0.011651638495868338,0.9968054,0.0459354928591912,0.98932457
4,0.011520604820452371,0.9968293,0.04405292289316238,0.9894011
5,0.011432132504114232,0.9968469,0.043964525035086105,0.9893615
6,0.011387881349827636,0.99684787,0.04385020299829799,0.9893856
7,0.011366283460451957,0.9968506,0.04362411654511387,0.9894258
8,0.011361074690329879,0.99684787,0.04331041504924931,0.9893695
9,0.01133441144617055,0.99684876,0.04422999029402797,0.98932725
10,0.011307930140942987,0.9968522,0.04517633669872216,0.98932993
11,0.011294536523870614,0.99684924,0.043906635842775085,0.9893476
12,0.011281297741120421,0.9968538,0.043194543647971394,0.98937273
13,0.011263844972394067,0.99685335,0.043324400487745045,0.98938936
14,0.0112515081846306,0.9968582,0.04387433625089877,0.98936474
