cloud_cover,training_time
10.0,5.806042393048604
20.0,4.44271385272344
30.0,3.507365640004476
40.0,2.5195169488588967
50.0,2.2457963387171427
60.0,3.896052134037018
70.0,4.959360714753469
80.0,5.311402567227682
90.0,4.397628887494405
