epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.22103490339902374,0.94320077,0.02598909825775562,0.997738
1,0.035159318074391384,0.9876024,0.01111266366721177,0.9977367
2,0.031297680519652815,0.9876572,0.009689420861733794,0.9976998
3,0.030861780564102582,0.9876148,0.009433097925364236,0.9976063
4,0.030594793110744648,0.98760635,0.009137780371629238,0.99761814
5,0.030459524208563387,0.9875945,0.008605061501976626,0.9977143
6,0.030373658069980183,0.9875883,0.008902960589976267,0.9975496
7,0.030258908375733664,0.9876171,0.009253077913315694,0.9975417
8,0.03032438694168421,0.9876075,0.008897026610737168,0.99756277
9,0.03027229853092356,0.9875985,0.008833601299821768,0.99756014
10,0.030200870964775167,0.9876058,0.00902382325498316,0.9974192
11,0.030111928442427632,0.98768485,0.0087319759691732,0.9975167
12,0.030052727211161628,0.9876775,0.00842409722956392,0.9976089
13,0.030017116365328028,0.9877052,0.008625973440680739,0.9974587
14,0.02992867205257654,0.9877317,0.008891315583112213,0.99739414
15,0.029855427371281565,0.9877475,0.008476653137029493,0.99750614
