epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.4234655444673216,0.8502886,0.22331439447433568,0.9139571
1,0.21770581347827778,0.93105847,0.1815493392042333,0.9430063
2,0.20028891568064658,0.9338904,0.18842256888614517,0.9376907
3,0.19006153966516254,0.934649,0.1781276426422699,0.94382083
4,0.18325632401584252,0.9353531,0.1682205064278922,0.94931036
5,0.17809797465909585,0.9358667,0.16672210048833594,0.94920266
6,0.17438397189587668,0.93665373,0.16920494401002226,0.9490039
7,0.17266551167707395,0.93735665,0.1618344693281586,0.9491115
8,0.17208187348337803,0.93763006,0.16654412587137266,0.9484516
9,0.17096680576867074,0.93775547,0.16066909508795357,0.9494871
10,0.1699102354692054,0.9381945,0.1661669474074481,0.94995373
11,0.16925290895642803,0.938262,0.1649051205033759,0.9495257
12,0.16867532758099593,0.93851876,0.16569490964444225,0.9508926
13,0.1683001456753826,0.9387211,0.16236083418293198,0.95001173
14,0.16792905654668625,0.9389673,0.17056349570974677,0.9509837
15,0.1676581788714901,0.9389661,0.16182511369234653,0.9506579
16,0.16753223513266216,0.938946,0.16372973030575863,0.9509561
17,0.16725445158101632,0.9390963,0.16771998684271344,0.9508898
18,0.166982597537602,0.93915784,0.16241888044051148,0.95031273
19,0.16680134356007634,0.93932945,0.16047959364950143,0.9505198
