epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.12839077361269233,0.95929325,0.01754340842616154,0.9957257
1,0.02304757687254544,0.9931809,0.01693312054780366,0.9958318
2,0.022324309532126774,0.99323744,0.01674657422661224,0.9958455
3,0.02197032625371226,0.99323344,0.01663217130456266,0.99584264
4,0.0215171830107899,0.99329346,0.016491128809948356,0.99576974
5,0.0212352083042426,0.9933049,0.01634904160234222,0.9957784
6,0.02099175457452055,0.99333954,0.01631834829312835,0.9957849
7,0.02084403025450281,0.9933355,0.016425495677332834,0.99578273
8,0.020793925129297685,0.9933389,0.016307347733869503,0.9958195
9,0.020633142787615875,0.9933658,0.01618982799039565,0.99582094
10,0.020521397378863517,0.9933661,0.016141005489143562,0.9958657
11,0.020410859058140603,0.99340266,0.01605612813680326,0.9957986
12,0.020346322894688653,0.99338126,0.016091222798052116,0.9957957
13,0.02026687417679571,0.9934141,0.016099863177375048,0.9957928
14,0.020229991619722564,0.9934215,0.016038843005067176,0.99579716
