epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.17370609778516297,0.953208,0.029978855629973964,0.9935671
1,0.04400403579740885,0.98510504,0.031820203551512216,0.992586
2,0.04108575120573786,0.98535436,0.030285604325684248,0.9947439
3,0.040403074789316554,0.98532504,0.031784040414814314,0.9944498
4,0.03992182364483219,0.98536307,0.031492615166724455,0.99394244
5,0.03961186864317022,0.985459,0.027767120895722273,0.9947241
6,0.03938750315599815,0.98547256,0.03092098577755304,0.99418086
7,0.039213856571902246,0.9855324,0.028662064268111853,0.9947412
8,0.0391574635062534,0.98552686,0.02948103975238134,0.9942274
9,0.03892128743293809,0.9855738,0.025509589212519154,0.9947834
10,0.03874173837733656,0.9856142,0.026514580293462396,0.9944744
11,0.03853437124845104,0.98563296,0.024276545741506488,0.99460006
12,0.03833065589009847,0.98565155,0.02427143239041042,0.9946241
13,0.038090394545129476,0.9856843,0.02583694019221157,0.99428403
14,0.03794624005744146,0.98572534,0.025410224125649812,0.9945198
15,0.03780833809813454,0.9857622,0.024929945372800338,0.994437
16,0.037804237020094306,0.9857466,0.026391148693830902,0.9941322
17,0.037657864169758554,0.98584193,0.022345939778290632,0.99471337
18,0.037586892785624534,0.9859201,0.023419527492675174,0.99461395
19,0.03747758213131829,0.9859689,0.025392863768178536,0.9941205
20,0.03743298691490638,0.9860078,0.023348354111179217,0.99449843
21,0.03733909431616912,0.9860454,0.023082574077654856,0.9945669
22,0.03729554144439176,0.9860839,0.022745791569021612,0.99463534
23,0.03723647330299182,0.9860894,0.024987004187981266,0.99424344
24,0.03718217901944474,0.9861373,0.022871058304508685,0.99461716
25,0.03712934873171957,0.98612285,0.022888700502877894,0.9945765
26,0.03709578426041174,0.9861201,0.02371701224338813,0.9944252
27,0.03706575368050407,0.9861593,0.02337726917557402,0.9943926
