cloud_cover,training_time
10.0,3.275495986143748
20.0,2.8985336661338805
30.0,2.0642446955045064
40.0,2.061763389905294
50.0,2.5735426823298138
60.0,3.071252691745758
70.0,3.1923646847407023
80.0,3.04629491964976
90.0,1.5068616350491841
