epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.48483183369699734,0.8099785,0.28616791144685266,0.8932317
1,0.2421536541138653,0.9206704,0.2099645577583835,0.9110729
2,0.21366144641079474,0.9306413,0.17419422739303445,0.9506176
3,0.20331741552900773,0.93403196,0.16062386022816594,0.9528839
4,0.19567150732063193,0.9347772,0.15446938632363083,0.95400685
5,0.18820288915319944,0.93533283,0.14926326404366452,0.9546228
6,0.18132592251724955,0.936361,0.14905037545665373,0.9543982
7,0.17806436818538818,0.93745625,0.14997258179697762,0.9545241
8,0.176269020504842,0.9380381,0.15040745535901492,0.95470107
9,0.17513854281212915,0.9384173,0.14788774478845024,0.95454454
10,0.1743298052506414,0.9386317,0.14785308317620185,0.9542859
11,0.17374927292836786,0.9388023,0.1464773113822817,0.9539626
12,0.17313558032358228,0.9389438,0.14844556409497614,0.95394903
13,0.1728149433761963,0.93902254,0.14654917580857998,0.9542417
14,0.17242917935305707,0.9391319,0.1463592412649792,0.9543676
15,0.1722004188432252,0.93908817,0.14776622751241486,0.95278865
16,0.17204493620802,0.9391392,0.14694992000815227,0.95399666
17,0.17173468683868373,0.93930984,0.14603840589333672,0.95361555
18,0.17162305662964447,0.93915087,0.14586267627713045,0.9541668
19,0.17140053783710132,0.9390911,0.1471195228383902,0.954143
20,0.17121742629884718,0.93923837,0.14789500299529446,0.95338756
21,0.17106591436830457,0.93932587,0.14455645592339972,0.9544152
22,0.17089453295348894,0.9393171,0.14463190476933604,0.95460576
23,0.1708181654787206,0.9393215,0.14750104372232709,0.9538197
24,0.1705599618598955,0.93941045,0.14550775384595266,0.9548474
25,0.17045182021658478,0.9393988,0.1454569029971117,0.95459217
26,0.17047460106007972,0.93924713,0.1467918096866958,0.9542655
27,0.17034502372782645,0.9393288,0.14734248977778058,0.9541294
28,0.17016172541462932,0.93938565,0.15034693140969707,0.95337737
29,0.17008529032970154,0.9393536,0.1464550447310044,0.9548474
30,0.16991137667436174,0.9392923,0.14787200090657956,0.95328206
31,0.16990849081428946,0.93933463,0.14599452880096608,0.9541328
