epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.16555784988264524,0.9604995,0.014481282115814441,0.99667543
1,0.015148218338976512,0.9959138,0.012260760770111232,0.9968676
2,0.014122521211404082,0.9959542,0.012150983249357077,0.99654824
3,0.013922176778162449,0.9959571,0.012319407298182653,0.99689436
4,0.013803417699075402,0.9959861,0.011776711505698338,0.9968589
5,0.01367371851311038,0.99599355,0.012861714009824004,0.99646056
6,0.01361480262945272,0.99600476,0.012634928604595978,0.99674976
7,0.013566412198793383,0.9960219,0.012464727801890832,0.9967558
8,0.013542627898027277,0.99601394,0.012682597369705298,0.9967919
9,0.013505831061253989,0.9960168,0.012370986271401086,0.99649936
10,0.013466011157100926,0.9960311,0.012242932901383998,0.99702424
11,0.013429274552797639,0.9960217,0.01205969334132806,0.997053
