training_time,cloud_cover
0.5980372826258341,10
0.5389809648195902,20
0.4687834580739339,30
0.3916102687517802,40
0.34004374345143634,50
0.2739481051762899,60
0.3491897741953532,70
0.1417493224143982,80
0.07193057934443156,90
