cloud_cover,training_time
10.0,7.662235955397288
20.0,5.600062425931295
30.0,7.549345588684082
40.0,4.40917394955953
50.0,5.204331270853678
60.0,6.160169438521067
70.0,7.0641057133674625
80.0,5.761631727218628
90.0,9.604733916123708
