epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.48515200868924485,0.87269026,0.629236249919413,0.66213614
1,0.19036725264842047,0.96892935,0.4955379539153991,0.7650047
2,0.11816853850753838,0.9693626,0.47655848101107295,0.78435934
3,0.10501097826595471,0.9693564,0.46433483342905113,0.8229627
4,0.09969204226670524,0.9693709,0.42711309646288775,0.84957296
5,0.09691069476366411,0.9693688,0.44534507640690235,0.80595756
6,0.0949276571909258,0.96932346,0.43420851703113456,0.8204784
7,0.0932327071332747,0.9693626,0.42994684450408127,0.859414
8,0.09213785759072063,0.969375,0.5577230809421964,0.7577491
9,0.09111253182717734,0.9690841,0.44343733779433253,0.8167856
10,0.09025584876934697,0.9693585,0.4735244956266725,0.859101
11,0.08942455837359421,0.9693503,0.4674521379425768,0.86063206
12,0.08888434983130196,0.9693296,0.4055954064805052,0.8589951
13,0.08848613789170054,0.9692677,0.3812338562757045,0.85969806
14,0.08789070079004903,0.9692388,0.46471827363273616,0.85498935
15,0.08735938035041853,0.96927804,0.4218201897421577,0.8605695
16,0.08683814933615043,0.9692058,0.3904343408138545,0.85725224
17,0.08654110209886783,0.9692244,0.38760056009547167,0.85859066
18,0.08624469696340313,0.96928424,0.500581987196186,0.8607043
19,0.08625137957547845,0.9691914,0.40164474923420457,0.86029506
20,0.08589135875414225,0.9692223,0.4988412404690235,0.8604539
21,0.08584859048807951,0.9691501,0.37631383918256184,0.85310686
22,0.08558002718298822,0.9692203,0.39195151620592533,0.85980874
23,0.0856123464385853,0.96916044,0.5084104335493778,0.86016506
24,0.08526063975134086,0.9692244,0.3735648161934146,0.8583596
25,0.08489904784913742,0.9691315,0.4217135130348977,0.8599725
26,0.0848497506729979,0.96917486,0.46309835618175604,0.860661
27,0.08457268650956995,0.96920377,0.37607863321493584,0.86006874
28,0.08383342019368013,0.969212,0.37631204521338374,0.8544646
29,0.08411685658877902,0.9691728,0.39637091319613166,0.855596
30,0.0838600171322666,0.969179,0.47788609888814904,0.8594814
31,0.08389552545778409,0.96918106,0.3799102144141001,0.8602325
32,0.08358835719466734,0.9692141,0.4007831108649332,0.86032873
33,0.08350452671660688,0.96915835,0.4722195278655777,0.86039615
34,0.08335419514717159,0.9691852,0.3852566396519383,0.8482537
