cloud_cover,training_time
10.0,12.431125032901765
20.0,11.197934226195018
30.0,10.075643515586853
40.0,8.679996128877004
50.0,8.755308028062185
60.0,15.094422431786855
70.0,15.672796674569447
80.0,16.039546461900077
90.0,16.36760036945343
