cloud_cover,training_time
10.0,4.638456193606059
20.0,4.295590114593506
30.0,3.030658447742462
40.0,2.625428819656372
50.0,2.0217596252759296
60.0,4.612114826838176
70.0,6.072815612951914
80.0,4.79487898349762
90.0,4.283579802513122
