cloud_cover,training_time
10.0,1.2813309192657472
20.0,1.9066738804181416
30.0,2.8443764209747315
40.0,3.020155107975006
50.0,3.076647408803304
60.0,2.598982512950897
70.0,1.9385433157285055
80.0,1.9297293543815612
90.0,2.0819704294204713
