epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.15636712270853492,0.95860803,0.03203009836467291,0.9908091
1,0.06179902759053973,0.979328,0.030623197220820776,0.99110043
2,0.059967656846095424,0.97942394,0.0295331373509616,0.99117094
3,0.05935952108179501,0.9794683,0.03240291334123751,0.99111116
4,0.05884241020988635,0.97948045,0.03238479164908136,0.99101686
5,0.05851367710294294,0.9795173,0.031741916914293976,0.9911771
6,0.058223322860377714,0.97951597,0.030490301889326835,0.99129516
7,0.058063801748747396,0.9795097,0.030328561771695947,0.9912745
8,0.05804601358154783,0.97951925,0.03165440261719424,0.9913519
9,0.05791356335034855,0.9795028,0.030718419722143866,0.9911296
10,0.05781941062979647,0.9794936,0.031838464137473745,0.9911848
11,0.05770832097229117,0.9795232,0.031332539770723825,0.99105746
12,0.05762904540156938,0.97950906,0.03189075984926815,0.9912031
