cloud_cover,training_time
10.0,4.096687936782837
20.0,3.321584184964498
30.0,2.6232449332873027
40.0,3.154126254717509
50.0,2.073486840724945
60.0,5.923589758078258
70.0,4.589914099375407
80.0,73.24761785666148
90.0,5.657195599873861
