training_time,cloud_cover
0.7276124358177185,10
0.6592333674430847,20
0.6082958976427714,30
0.5179367423057556,40
0.4401431560516357,50
0.3485567291577657,60
0.2763771136601766,70
0.2673166751861572,80
0.10375444491704304,90
