training_time,cloud_cover
0.6193092385927836,10
0.5464580098787943,20
0.486540408929189,30
0.4149303952852885,40
0.3539313515027364,50
0.2969592809677124,60
0.21425408124923706,70
0.14140463670094808,80
0.08810806671778361,90
