cloud_cover,training_time
10.0,0.4046352426211039
20.0,0.6704968810081482
30.0,0.3737875699996948
40.0,0.5657581607500712
50.0,0.49037656784057615
60.0,0.7875170985857646
70.0,0.602750027179718
80.0,0.3852546254793803
90.0,0.43004267613093056
