epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.5179256801692927,0.7615623,0.26797381213056704,0.8888988
1,0.23024125050646702,0.92685413,0.21068940818392787,0.8913172
2,0.21515627215549865,0.93229973,0.17957395779967125,0.94534886
3,0.21030651335657105,0.9336717,0.16680215560526937,0.951033
4,0.20689146965653496,0.9340264,0.16134717615915464,0.9517169
5,0.2039240604846158,0.93414533,0.15858879112650695,0.95232147
6,0.20052738148808003,0.9342048,0.1560840348795959,0.95240575
7,0.1977461829337194,0.93421334,0.15934906265893642,0.95251477
8,0.19543754090727888,0.93445545,0.15510679240956077,0.9526436
9,0.19256617695500783,0.93455315,0.15086773565320694,0.952599
10,0.18988804833074363,0.9349715,0.15515836056384572,0.9524652
11,0.1883147620147618,0.9349779,0.1460218491353605,0.95234627
12,0.18665474003775687,0.93548125,0.15003951259206208,0.95260394
13,0.18612193489842363,0.935494,0.14420436770387024,0.9519845
14,0.18483279219055304,0.935785,0.14656325738166537,0.95268327
15,0.18417697431363445,0.93584234,0.14614168196871238,0.9529112
16,0.18325273921790297,0.9359145,0.14386959069826638,0.95293105
17,0.1826523824889479,0.9362225,0.14451717235309786,0.9531887
18,0.1824165624877872,0.9363244,0.14608908984898636,0.95260894
19,0.18170763945282797,0.93627346,0.14956619584295702,0.95184577
20,0.18121929519538638,0.93652195,0.1489629045829097,0.9521629
21,0.18113817855400538,0.9363775,0.14932024057329762,0.9512114
22,0.18067888891891376,0.93664515,0.16021488832519665,0.95004684
23,0.18043289944933363,0.93682355,0.15970117623270214,0.950582
