epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.09614035327410164,0.97313255,0.026508767614704557,0.9950106
1,0.03965061578248272,0.98653686,0.023677880838212106,0.9953804
2,0.03863371635762231,0.9866366,0.023248497945613483,0.9954642
3,0.03815278919053094,0.98664755,0.021315766077178243,0.9954965
4,0.03766702880551163,0.9866668,0.021606631747797554,0.99556935
5,0.037431471992678204,0.98668665,0.023614651634576496,0.995295
6,0.037267792356255304,0.98669994,0.022357119838448583,0.9954095
7,0.03717394211162266,0.98670936,0.022568571581644475,0.99519014
8,0.03717596558963597,0.9867249,0.022636672610882373,0.99516106
9,0.03706009748201536,0.9867383,0.02263229317348933,0.9953435
10,0.03692938409917515,0.9867815,0.02284961813310134,0.9949323
11,0.03682423957422765,0.98680115,0.02307946313043062,0.9950378
12,0.036760785690258944,0.9868163,0.022189510438305714,0.9953535
13,0.03668975947568318,0.9868479,0.023660061263276164,0.9949637
