training_time,cloud_cover
1.6279572367668151,10
1.5918129801750185,20
1.7296048124631245,30
1.2839540878931681,40
1.029049535592397,50
0.788284420967102,60
0.580313503742218,70
0.5040118455886841,80
0.25226759910583496,90
