epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.17227523766669564,0.9523883,0.021744960746712987,0.99581414
1,0.01681848377006247,0.99580836,0.017886213088861513,0.9959142
2,0.015423911688669993,0.9958634,0.01773834751281066,0.9959345
3,0.015212413402074498,0.9959024,0.017544652296506064,0.99586165
4,0.01489419493617564,0.9959692,0.017017268603597653,0.9958738
5,0.014626535636867825,0.99600774,0.01689645170517094,0.9959699
6,0.014525922256990998,0.9960233,0.016817654026770424,0.99594355
7,0.014441373502808948,0.9960424,0.01678583553897844,0.9959294
8,0.014440886005762016,0.99605626,0.01669226877777541,0.9959648
9,0.014360528881554261,0.9960745,0.016510004155802362,0.995984
10,0.014261789453470007,0.99607706,0.01650281765107177,0.99604267
11,0.014153627986661057,0.99610263,0.016627341210745186,0.9961074
12,0.01409545393394182,0.99611783,0.016370862195641128,0.9959769
13,0.013981620573751335,0.99618196,0.016270383223804172,0.9960548
14,0.01392422575367545,0.99619454,0.016329452432866966,0.9960892
15,0.013887648644377906,0.9962262,0.016217213429688158,0.99598604
16,0.013846239031498602,0.9962461,0.016258826577739586,0.996072
