training_time,cloud_cover
1.8053261399269105,10
1.5400974750518799,20
1.4833797017733257,30
1.138311998049418,40
1.0534524281819662,50
0.921486763159434,60
0.7941907485326131,70
0.4185734311739603,80
0.2316892186800639,90
