epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.17347225917228754,0.94591093,0.007817467337303666,0.9989885
1,0.03795465066299386,0.99025196,0.005660618721980596,0.9988059
2,0.035691787300856745,0.99041605,0.0052911106561257925,0.99904895
3,0.034367624514665095,0.9904395,0.004901493970280744,0.9990496
4,0.03359043336643946,0.99050605,0.005449074066062189,0.99905807
5,0.033231983284639686,0.9905264,0.005372026945365775,0.9990802
6,0.03304082444241727,0.9905417,0.005161399063220394,0.9990724
7,0.03288222058044279,0.99055284,0.004716086355424214,0.9990867
8,0.032793142107899666,0.99056125,0.005262271958202043,0.9990509
9,0.03272925392629173,0.9905562,0.005136214401496578,0.9990542
10,0.03265255994058243,0.9905621,0.004694513432677677,0.99908537
11,0.03259119683146335,0.99057627,0.004772030612350906,0.99906135
