lr,losses
0.10000000149011612,0.9446099400520325
0.12714286148548126,0.9401140809059143
0.1542857140302658,0.9236422777175903
0.18142856657505035,0.9295797348022461
0.2085714191198349,0.9236075282096863
0.23571427166461945,0.9144894480705261
0.2628571391105652,0.9188747406005859
0.28999999165534973,0.9078618884086609
0.3171428442001343,0.925072968006134
0.3442856967449188,0.9097824096679688
0.37142854928970337,0.8885742425918579
0.3985714018344879,0.8940864205360413
0.42571425437927246,0.9033969640731812
0.452857106924057,0.8839505314826965
0.47999995946884155,0.8819864988327026
0.5071428418159485,0.8669489622116089
0.5342857241630554,0.8763364553451538
0.5614286065101624,0.859821081161499
0.5885714888572693,0.8607764840126038
0.6157143712043762,0.850875735282898
0.6428572535514832,0.8286043405532837
0.6700001358985901,0.8343242406845093
0.697143018245697,0.809440016746521
0.724285900592804,0.8021560907363892
0.7514287829399109,0.79969722032547
0.7785716652870178,0.788916289806366
0.8057145476341248,0.7780380249023438
0.8328574299812317,0.7523313760757446
0.8600003123283386,0.7501493096351624
0.8871431946754456,0.7321679592132568
0.9142860770225525,0.7344000339508057
0.9414289593696594,0.7168920040130615
0.9685718417167664,0.7033294439315796
0.9957147240638733,0.697629988193512
1.0228575468063354,0.6951394081115723
1.0500004291534424,0.6776846647262573
1.0771433115005493,0.6719642877578735
1.1042861938476562,0.6487537622451782
1.1314290761947632,0.6466195583343506
1.1585719585418701,0.648909866809845
1.185714840888977,0.6222384572029114
1.212857723236084,0.6137879490852356
1.240000605583191,0.6078833341598511
1.2671434879302979,0.5994735360145569
1.2942863702774048,0.5958294868469238
1.3214292526245117,0.5773541927337646
1.3485721349716187,0.5757080912590027
1.3757150173187256,0.5583095550537109
1.4028578996658325,0.5595098733901978
1.4300007820129395,0.5495516061782837
1.4571436643600464,0.5411659479141235
1.4842865467071533,0.5315518975257874
1.5114294290542603,0.5222745537757874
1.5385723114013672,0.5158910751342773
1.5657151937484741,0.5071529150009155
1.592858076095581,0.5021621584892273
1.620000958442688,0.49028271436691284
1.647143840789795,0.48141592741012573
1.6742867231369019,0.4744589328765869
1.7014296054840088,0.4656519889831543
1.7285724878311157,0.45223748683929443
1.7557153701782227,0.44965794682502747
1.7828582525253296,0.43908920884132385
1.8100011348724365,0.43690362572669983
1.8371440172195435,0.4296017289161682
1.8642868995666504,0.41117942333221436
1.8914297819137573,0.4078393578529358
1.9185726642608643,0.40570127964019775
1.9457155466079712,0.3839873671531677
1.9728584289550781,0.3834618926048279
