training_time,cloud_cover
0.5111607511838278,10
0.456450088818868,20
0.6428295453389485,30
0.3644528905550639,40
0.44490643342336017,50
0.271918253103892,60
0.21402579148610432,70
0.25644898414611816,80
0.08836894432703654,90
