epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.09076280151592911,0.97257376,0.018464864620964357,0.99401
1,0.01441531646343305,0.99606365,0.017853258412319335,0.9940593
2,0.013909669226393553,0.996114,0.017996276012381292,0.99414885
3,0.013686865099446409,0.9961157,0.018456057650718102,0.9939646
4,0.01350705860298798,0.9961196,0.017893754403120445,0.9940202
5,0.01338350224356644,0.996113,0.01779327783284769,0.9940585
6,0.013315371933898342,0.9961169,0.018354421557554616,0.9940321
7,0.013260384523576817,0.9961218,0.017919358222173234,0.9940573
8,0.013253337605657587,0.9961164,0.018111214927478917,0.99404275
9,0.01318562215575539,0.9961245,0.017558569125089594,0.9940017
10,0.013136743068271516,0.9961198,0.018351091925470433,0.99406326
